"","location","year","region","hc_sq","hc_cf","hc_cf_lower","hc_cf_upper","sav_rate","gdp_sq","cs_sq","capital_share","tech_level","tc_share","he_pc","pop","tc","gdp_cf","gdp_cf_lower","gdp_cf_upper","cs_cf","cs_cf_lower","cs_cf_upper"
"404","Botswana",2034,"Sub-Saharan Africa",16665799.9164078,16668868.9806989,16667637.9907891,16670441.2118855,31.8921894669187,67969552584.6843,255395063600.171,0.27796,3.87678662200068,1.59414801991638,1097.66186604872,3111013,54437609.5818245,68010880695.0352,68008723070.776,68013641561.1319,255592041470.989,255588077852.455,255597130888.07
"405","Botswana",2035,"Sub-Saharan Africa",16988091.8517812,16991196.7046276,16989952.333724,16992785.2859494,31.8921894669187,71112020760.502,264302288910.287,0.27796,3.93584761576432,1.6260309803147,1097.78985098938,3149797,56225146.0570654,71157917113.6751,71155603515.2704,71160876443.2434,264519959672.409,264515506121.185,264525675119.283
"406","Botswana",2036,"Sub-Saharan Africa",17309006.0710788,17312143.8846255,17310887.2541306,17313747.3919847,31.8921894669187,74399776140.0824,273766354859.467,0.27796,3.99370148002807,1.658551599921,1097.91785085281,3188322,58057858.1206404,74450488967.2295,74448012020.1703,74453656090.0068,274005710865.504,274000742134.654,274012084335.027
"407","Botswana",2037,"Sub-Saharan Africa",17618644.3474682,17621810.9088436,17620543.6999635,17623427.2434414,31.8921894669187,77839535854.7999,283805754686.052,0.27796,4.0510751462584,1.69172263191942,1098.04586564073,3226332,59931989.6837633,77895320510.1284,77892672486.6173,77898705248.4149,284067832244.817,284062321997.861,284074897105.66
"408","Botswana",2038,"Sub-Saharan Africa",17921587.602012,17924778.9156298,17923502.7048722,17926406.0589772,31.8921894669187,81438327592.3116,294440199206.732,0.27796,4.10776558517413,1.72555708455781,1098.17389535489,3263644,61844805.2997135,81499445228.0527,81496618514.1042,81503057191.1847,294726077459.231,294719998211.947,294733868544.18
"409","Botswana",2039,"Sub-Saharan Africa",18223785.2402269,18226997.3895937,18225713.6997623,18228633.4239483,31.8921894669187,85203503954.6513,305690654980.825,0.27796,4.16348707289981,1.76006822624896,1098.30193999704,3300554,63802558.7631053,85270220891.5787,85267208217.2451,85274069282.7863,306001454735.37,305994777949.482,306010008200.196
"410","Botswana",2040,"Sub-Saharan Africa",18513604.113908,18516831.8711792,18515542.7611524,18518474.2097957,31.8921894669187,89142757480.148,317579385145.455,0.27796,4.21907102115142,1.79526959077394,1098.4299995689,3336993,65804767.0146513,89215347815.0008,89212141474.2479,89219442408.7213,317916270437.129,317908966682.729,317925623564.929
"411","Botswana",2041,"Sub-Saharan Africa",18790276.6586941,18793509.5488169,18792219.0829805,18795153.1834288,31.8921894669187,93264136359.8601,330129992999.787,0.27796,4.27465336167562,1.83117498258942,1098.55807407223,3373089,67854814.4270827,93342874110.5149,93339469019.4367,93347221523.6038,330494171254.978,330486210116.03,330504362581.975
"412","Botswana",2042,"Sub-Saharan Africa",19061165.9886505,19064396.9483185,19063107.8546947,19066038.4790526,31.8921894669187,97576060880.6348,343367468422.37,0.27796,4.32985549893976,1.86779848224121,1098.68616350876,3408446,69945550.2769648,97661229345.6674,97657619607.2204,97665837125.5748,343760189343.401,343751540303.302,343771257589.268
"413","Botswana",2043,"Sub-Saharan Africa",19332584.7696474,19335810.1457661,19334523.8045384,19337447.8412884,31.8921894669187,102087340628.387,357318237211.659,0.27796,4.38436577972838,1.90515445188603,1098.81426788024,3443222,72080784.4611414,102179232893.368,102175411472.105,102184109977.983,357740791342.291,357731423529.573,357752775697.763
"414","Botswana",2044,"Sub-Saharan Africa",19602236.9726299,19605453.4257623,19604171.0930465,19607085.6789071,31.8921894669187,106807192486.745,372010213446.02,0.27796,4.43841381794142,1.94325754092376,1098.9423871884,3477335,74259465.3935153,106906109970.229,106902069430.912,106911265756.621,372463934465.723,372453816308.731,372476875012.488
"415","Botswana",2045,"Sub-Saharan Africa",19865887.2429815,19869090.6656097,19867813.9120414,19870715.4764469,31.8921894669187,111745259467.837,387472854965.888,0.27796,4.49234686931531,1.98212269174223,1099.07052143499,3510766,76481778.228152,111851510964.367,111847243916.001,111856954798.394,387959119855.255,387948218989.658,387973057667.846
"416","Botswana",2046,"Sub-Saharan Africa",20122419.650829,20125606.440906,20124336.6441276,20127222.0509304,31.8921894669187,116911630413.69,403737222087.377,0.27796,4.54631158844521,2.02176514557707,1099.19867062175,3543512,78748231.1687993,117025533419.726,117021032073.988,117031275140.529,404257451374.48,404245734697.013,404272428454.304
"417","Botswana",2047,"Sub-Saharan Africa",20374706.796362,20377874.3680155,20376612.5080087,20379479.525307,31.8921894669187,122316860608.493,420836039663.406,0.27796,4.60020084075497,2.06220044848862,1099.32683475041,3575247,81052003.9965295,122438741514.534,122433997704.106,122444791437.441,421391698183.734,421379131762.429,421407757570.043
"418","Botswana",2048,"Sub-Saharan Africa",20618946.1163845,20621951.5022526,20620753.7421272,20623475.350653,31.8921894669187,127971993343.834,438803762615.483,0.27796,4.65432333264445,2.10344445745839,1099.45501382274,3606227,83399140.2337129,128101944994.571,128097045361.973,128108193851.623,439396357957.954,439382906952.705,439413543827.824
"419","Botswana",2049,"Sub-Saharan Africa",20847438.2504615,20850559.459053,20849316.5239836,20852139.7732765,31.8921894669187,133888582480.976,457676645066.517,0.27796,4.70922906097129,2.14551334660756,1099.58320784046,3636362,85787977.6909289,134027418856.148,134022169898.872,134034110645.967,458307652880.35,458293311825.252,458325972354.057
"420","Botswana",2050,"Sub-Saharan Africa",21070275.7769971,21073371.4697331,21072138.8819507,21074938.2004939,31.8921894669187,140078716056.265,477492813212.595,0.27796,4.76434893751254,2.18842361353971,1099.71141680531,3665358,88211767.7066435,140226565637.704,140221046540.47,140233600468.907,478163908259.941,478148610250.199,478183445918.251
"421","Brazil",2021,"Latin America and Caribbean",984776877.082691,984776877.082691,984776877.082691,984776877.082691,15.4854955834288,3.16e+12,12391672809073.6,0.578,59.7361151980516,2.24814017493684,1625.641236,213827672,7814694438.91057,3.16e+12,3.16e+12,3.16e+12,12391672809073.6,12391672809073.6,12391672809073.6
"422","Brazil",2022,"Latin America and Caribbean",989207425.805196,989315514.890881,989310073.285935,989321218.802691,15.4854955834288,3251671600000,12261430829056.3,0.578,61.5837616566499,2.29310297843557,1637.91035797102,214824774,8068597500.30074,3252012396232.1,3252002057370.44,3252023233441.99,12262640973218.5,12262640973218.5,12262640973218.5
"423","Brazil",2023,"Latin America and Caribbean",992991000.366373,993159479.281091,993151803.409985,993167350.110668,15.4854955834288,3351953152144,12151896749609.1,0.578,63.5834006501806,2.33896503800429,1650.27207808153,215802222,8329811888.89507,3352567278455.5,3352552115443.17,3352582830791.78,12154348622858.2,12154347021834.2,12154350301053.8
"424","Brazil",2024,"Latin America and Caribbean",996912066.613924,997115209.834364,997106653.833821,997123820.065934,15.4854955834288,3402467086146.81,12063368469462.5,0.578,64.593754040847,2.38574433876437,1662.72709519292,217042670,8609739258.13512,3403309919141.06,3403292579314.02,3403327381799.34,12067082762204.1,12067078893163.8,12067086764846.4
"425","Brazil",2025,"Latin America and Caribbean",1000170843.05165,1000394657.69729,1000385723.55555,1000403536.34877,15.4854955834288,3466977862100.15,11987088936342.2,0.578,65.8705051197941,2.43345922553966,1675.27611344102,218231924,8896696010.68209,3468035608785.68,3468016930849.98,3468054193285.28,11992081292105.5,11992074931359,11992087798794.8
"426","Brazil",2026,"Latin America and Caribbean",1002680868.41179,1002917735.61697,1002908565.10897,1002926782.51884,15.4854955834288,3532053036571.77,11924613193239.1,0.578,67.1576768454712,2.48212841005045,1687.919842276,219374192,9190975284.22644,3533320780561.77,3533300989801.4,3533340335079.92,11930897425998.2,11930888490918.2,11930906485254.9
"427","Brazil",2027,"Latin America and Caribbean",1004280261.34347,1004525927.55409,1004516543.44553,1004535151.56385,15.4854955834288,3603223905258.69,11875338450559.8,0.578,68.5675279244496,2.53177097825146,1700.65899650239,220480096,9493165393.83333,3604705096359.15,3604684153493.85,3604725717516.38,11882928056192.3,11882916503168.9,11882939690600.2
"428","Brazil",2028,"Latin America and Caribbean",1004927012.22533,1005179170.36692,1005169575.7519,1005188590.52546,15.4854955834288,3675828866949.65,11839548606741.7,0.578,70.0122605396233,2.58240639781649,1713.49429631955,221524570,9802326280.48669,3677529187013.67,3677507035292.98,3677550973358.71,11848458165582.8,11848443947104.1,11848472411558.7
"429","Brazil",2029,"Latin America and Caribbean",1004716122.3273,1004973529.9103,1004963740.32266,1004983143.57688,15.4854955834288,3684747239488.85,11816791493250.5,0.578,70.2476522058062,2.63405452577282,1726.42646736236,222520524,10119124054.9354,3686640895955.13,3686617910684.69,3686663504147.02,11827036815941.2,11827019878082.7,11827053723341.8
"430","Brazil",2030,"Latin America and Caribbean",1004038643.20177,1004300604.285,1004290657.24055,1004310375.63398,15.4854955834288,3693687249969.21,11796553289619.6,0.578,70.4965244415426,2.68673561628828,1739.45624074224,223459269,10443277396.5742,3695775918429.81,3695752165511.98,3695799286047.25,11808146584772.8,11808126934424.2,11808166147793.9
"431","Brazil",2031,"Latin America and Caribbean",1002782776.42079,1003048946.45587,1003038872.42151,1003058844.37634,15.4854955834288,3702648950889.16,11778711401098.2,0.578,70.7638912368079,2.74047032861404,1752.58435308849,224358668,10775734621.197,3704935156846.14,3704910686408.54,3704959232320.58,11791665665416,11791643319327.8,11791687868877.5
"432","Brazil",2032,"Latin America and Caribbean",1000765788.62593,1001035934.3824,1001025760.62466,1001045930.12195,15.4854955834288,3711632394874.49,11763149370803.1,0.578,71.0578128753396,2.79527973518632,1765.81154658996,225197844,11115624228.4251,3714119090849.04,3714093943357.22,3714143830345.12,11777478628136.4,11777453609984,11777503449631.3
"433","Brazil",2033,"Latin America and Caribbean",997914341.919771,998188281.407535,998178025.887557,998198355.916816,15.4854955834288,3720637634678.68,11749756572844.4,0.578,71.3820942087169,2.85118532989005,1779.13856903697,225981231,11463245474.2188,3723328007623.35,3723302202694.27,3723353388851.98,11765475754005.2,11765448092546.8,11765503165459
"434","Brazil",2034,"Latin America and Caribbean",994369230.805734,994646823.548156,994636495.173005,994656967.113868,15.4854955834288,3729664723183.2,11738427920795.7,0.578,71.7318186284605,2.90820903648785,1792.56617386358,226713573,11818934830.2882,3732562060085.33,3732535600975.01,3732588077668.68,11755552900853.7,11755522626447,11755582872143.8
"435","Brazil",2035,"Latin America and Caribbean",990566626.07927,990847732.459263,990837335.815703,990857940.382385,15.4854955834288,3738713713397.82,11729063590741.2,0.578,72.089548789501,2.96637321721761,1806.09512019025,227393064,12182702085.4241,3741821132151.22,3741794022262.4,3741847782161.26,11747611209405.4,11747578351394.7,11747643711082.7
"436","Brazil",2036,"Latin America and Caribbean",986446177.531771,986730698.792491,986720235.741722,986740967.892142,15.4854955834288,3747784658460.93,11721568758169.4,0.578,72.4583141238983,3.02570068156196,1819.72617286667,228017728,12554534619.2521,3751105480642.02,3751077715882.75,3751132763942.88,11741556746887.6,11741521333676.8,11741591750367.2
"437","Brazil",2037,"Latin America and Caribbean",981504837.915037,981792460.425392,981781941.829672,981802779.694661,15.4854955834288,3756877611639.84,11715853348023.3,0.578,72.8602432973258,3.0862146951932,1833.46010251506,228590350,12934674114.5636,3760415091440.34,3760386675243.95,3760443003605.6,11737300314981.8,11737262372920.9,11737337793241.7
"438","Brazil",2038,"Latin America and Caribbean",976141536.988232,976431942.409349,976421378.511659,976442301.288466,15.4854955834288,3765992626331.09,11711831797247.4,0.578,73.2793138212894,3.14793898909706,1847.29768557373,229106384,13322949557.8759,3769749838099.59,3769720781640.45,3769778366696.3,11734757210525,11734716765178.4,11734797137209.1
"439","Brazil",2039,"Latin America and Caribbean",970264491.822825,970557347.513288,970546749.01331,970567735.219344,15.4854955834288,3775129756060.79,11709422829207.8,0.578,73.720353224867,3.210897768879,1861.23970434096,229558980,13719019492.6641,3779109871122.64,3779080184483.95,3779139005225.13,11733846919449.4,11733803996833.3,11733889267593.8
"440","Brazil",2040,"Latin America and Caribbean",964056075.262396,964351135.438969,964340510.022434,964361544.157094,15.4854955834288,3784289054484.9,11708549239390.9,0.578,74.1762497249704,3.27511572425658,1875.28694701921,229960529,14123673842.9727,3788495376875.24,3788465067891.76,3788525107744.06,11734492923820.1,11734447550211.8,11734537666117.5
"441","Brazil",2041,"Latin America and Caribbean",957413813.079139,957711002.028437,957700350.891175,957721430.55547,15.4854955834288,3793470575389.57,11709137691817.8,0.578,74.6523676484653,3.34061803874172,1889.44020775972,230304057,14536557262.5089,3797906947829.68,3797876006899,3797937284341.24,11736622682782.7,11736574884358.5,11736669791937.6
"442","Brazil",2042,"Latin America and Caribbean",950232499.332959,950531586.339919,950520916.080461,950542028.128294,15.4854955834288,3802674372691.45,11711118525637.6,0.578,75.1544935429913,3.40743039951655,1903.70028670739,230584925,14957412808.9309,3807344449305.47,3807312875689.68,3807375391504.81,11740167319245.3,11740117119385.9,11740216770701.6
"443","Brazil",2043,"Latin America and Caribbean",942800670.384553,943101297.056703,943090619.063298,943111741.06955,15.4854955834288,3811900500438,11714425571391,0.578,75.6704998802147,3.47557900750688,1918.06799004601,230804686,15386356296.7875,3816807498388.65,3816775309667.32,3816839028825.38,11745061339326.1,11745008760128.8,11745113109762.5
"444","Brazil",2044,"Latin America and Caribbean",935175246.286751,935477136.447986,935466458.922796,935487574.936565,15.4854955834288,3821149012807.8,11718995976461.5,0.578,76.1984377931242,3.54509058765703,1932.54413004385,230968204,15823733295.1001,3826296343311.84,3826263551720.81,3826328450165.9,11751242482475.6,11751187547655,11751296547034.5
"445","Brazil",2045,"Latin America and Caribbean",927449534.25642,927752540.053409,927741867.121654,927762969.007088,15.4854955834288,3830419964110.9,11724770039253,0.578,76.7344840538017,3.61599239941016,1947.12952509954,231086612,16270359034.0311,3835811327207.95,3835777938201.97,3835844004718.41,11758651693124.8,11758594427104.9,11758708026361.3
"446","Brazil",2046,"Latin America and Caribbean",919553996.586239,919857990.879068,919847325.911063,919868407.145546,15.4854955834288,3839713408789.1,11731691051659.5,0.578,77.2824688017314,3.68831224739838,1961.82499978841,231158391,16726212424.5586,3845352690853.52,3845318706193.84,3845385937151.26,11767233047861.6,11767173474689.7,11767291624710.7
